Date (MM/DD/YYYY),Time (HH:MM:SS.S MST),MST (Sec),Latitude (Deg N),Longitude (Deg E),Mag (nT),Easting (m),Northing (m),UTM Zone
11/20/2025,15:30:45.6,55845.6,39.75132454,-105.2216392,50273.847798841976,481012.4857251906,4400180.752906451,13S
11/20/2025,15:30:45.7,55845.7,39.75132414,-105.2216387,50277.65033484521,481012.52844970097,4400180.708406255,13S
11/20/2025,15:30:45.8,55845.8,39.75132373,-105.2216382,50282.33362195506,481012.57117146644,4400180.662796202,13S
11/20/2025,15:30:45.9,55845.9,39.75132333,-105.2216378,50288.97287445724,481012.6053291125,4400180.618317198,13S
11/20/2025,15:30:46.0,55846.0,39.75132292,-105.2216373,50294.05287546956,481012.64805088105,4400180.572707146,13S
11/20/2025,15:30:46.1,55846.1,39.75132231,-105.2216368,50297.46003817847,481012.690717743,4400180.504899974,13S
11/20/2025,15:30:46.2,55846.2,39.7513217,-105.2216363,50299.59613871474,481012.73338460346,4400180.437092803,13S
11/20/2025,15:30:46.3,55846.3,39.75132108,-105.2216358,50301.19887705521,481012.77604871936,4400180.368175777,13S
11/20/2025,15:30:46.4,55846.4,39.75132047,-105.2216353,50303.97352761842,481012.8187155814,4400180.300368608,13S
11/20/2025,15:30:46.5,55846.5,39.75131986,-105.2216347,50309.055017680665,481012.86994931207,4400180.232540247,13S
11/20/2025,15:30:46.6,55846.6,39.75131925,-105.2216342,50317.35593464967,481012.9126161778,4400180.164733075,13S
11/20/2025,15:30:46.7,55846.7,39.75131864,-105.2216337,50329.629968563866,481012.9552830422,4400180.096925906,13S
11/20/2025,15:30:46.8,55846.8,39.75131802,-105.2216332,50341.00564420763,481012.997947162,4400180.028008879,13S
11/20/2025,15:30:46.9,55846.9,39.75131741,-105.2216327,50348.36485302175,481013.0406140279,4400179.960201711,13S
11/20/2025,15:30:47.0,55847.0,39.7513168,-105.2216322,50348.29363953632,481013.0832808967,4400179.892394544,13S
11/20/2025,15:30:47.1,55847.1,39.75131593,-105.2216314,50344.19669108713,481013.1515769872,4400179.795667546,13S
11/20/2025,15:30:47.2,55847.2,39.75131506,-105.2216306,50337.41459997647,481013.2198730772,4400179.698940552,13S
11/20/2025,15:30:47.3,55847.3,39.7513142,-105.2216298,50328.26341123537,481013.2881719164,4400179.603323411,13S
11/20/2025,15:30:47.4,55847.4,39.75131333,-105.221629,50318.20925105028,481013.35646801203,4400179.506596418,13S
11/20/2025,15:30:47.5,55847.5,39.75131246,-105.2216282,50308.63285695839,481013.4247641072,4400179.409869423,13S
11/20/2025,15:30:47.6,55847.6,39.75131159,-105.2216274,50304.71780146245,481013.49306020635,4400179.313142431,13S
11/20/2025,15:30:47.7,55847.7,39.75131072,-105.2216266,50318.06114084288,481013.5613563072,4400179.216415437,13S
11/20/2025,15:30:47.8,55847.8,39.75130986,-105.2216258,50363.23051303664,481013.6296551528,4400179.120798301,13S
11/20/2025,15:30:47.9,55847.9,39.75130899,-105.221625,50413.674413613095,481013.69795125705,4400179.024071311,13S
11/20/2025,15:30:48.0,55848.0,39.75130812,-105.2216242,50425.427147014365,481013.76624736306,4400178.9273443185,13S
11/20/2025,15:30:48.1,55848.1,39.75130708,-105.2216233,50409.583937874144,481013.84306366765,4400178.811728588,13S
11/20/2025,15:30:48.2,55848.2,39.75130605,-105.2216223,50381.61652028233,481013.92844958935,4400178.697201524,13S
11/20/2025,15:30:48.3,55848.3,39.75130501,-105.2216214,50356.31348086733,481014.00526590087,4400178.581585795,13S
11/20/2025,15:30:48.4,55848.4,39.75130397,-105.2216205,50338.07729268123,481014.0820822147,4400178.465970065,13S
11/20/2025,15:30:48.5,55848.5,39.75130293,-105.2216195,50325.42995299663,481014.16746539867,4400178.350333147,13S
11/20/2025,15:30:48.6,55848.6,39.7513019,-105.2216186,50318.26914609771,481014.24428446026,4400178.235827276,13S
11/20/2025,15:30:48.7,55848.7,39.75130086,-105.2216176,50315.05320077041,481014.32966765144,4400178.12019036,13S
11/20/2025,15:30:48.8,55848.8,39.75129982,-105.2216167,50311.36894002074,481014.4064839726,4400178.004574634,13S
11/20/2025,15:30:48.9,55848.9,39.75129879,-105.2216158,50306.68644179895,481014.4833030434,4400177.890068765,13S
11/20/2025,15:30:49.0,55849.0,39.75129775,-105.2216148,50301.87701210367,481014.5686862399,4400177.774431852,13S
11/20/2025,15:30:49.1,55849.1,39.75129697,-105.2216141,50296.05335293937,481014.628440203,4400177.687714762,13S
11/20/2025,15:30:49.2,55849.2,39.75129619,-105.2216134,50289.96815612666,481014.6881941697,4400177.600997672,13S
11/20/2025,15:30:49.3,55849.3,39.7512954,-105.2216127,50285.21245387161,481014.7479453927,4400177.513170727,13S
11/20/2025,15:30:49.4,55849.4,39.75129462,-105.221612,50282.23472990973,481014.8076993599,4400177.42645364,13S
11/20/2025,15:30:49.5,55849.5,39.75129384,-105.2216114,50278.66447588322,481014.85888645955,4400177.3397577405,13S
11/20/2025,15:30:49.6,55849.6,39.75129306,-105.2216107,50274.9628232086,481014.91864043375,4400177.253040653,13S
11/20/2025,15:30:49.7,55849.7,39.75129228,-105.22161,50271.78022609809,481014.9783944049,4400177.166323565,13S
11/20/2025,15:30:49.8,55849.8,39.75129149,-105.2216093,50268.495524455415,481015.0381456325,4400177.078496623,13S
11/20/2025,15:30:49.9,55849.9,39.75129071,-105.2216086,50268.12208544035,481015.09789960855,4400176.991779537,13S
11/20/2025,15:30:50.0,55850.0,39.75128993,-105.2216079,50268.28927336909,481015.157653586,4400176.905062451,13S
11/20/2025,15:30:50.1,55850.1,39.75128933,-105.2216073,50268.57532502294,481015.208890103,4400176.838343962,13S
11/20/2025,15:30:50.2,55850.2,39.75128874,-105.2216067,50266.07926936619,481015.260129368,4400176.772735328,13S
11/20/2025,15:30:50.3,55850.3,39.75128814,-105.2216061,50262.70167121992,481015.3113658867,4400176.706016842,13S
11/20/2025,15:30:50.4,55850.4,39.75128755,-105.2216055,50257.01320186797,481015.3626051535,4400176.640408209,13S
11/20/2025,15:30:50.5,55850.5,39.75128695,-105.221605,50251.17275453303,481015.4052748043,4400176.57371091,13S
11/20/2025,15:30:50.6,55850.6,39.75128635,-105.2216044,50241.88963738317,481015.4565113256,4400176.506992423,13S
11/20/2025,15:30:50.7,55850.7,39.75128576,-105.2216038,50231.48465365588,481015.50775059714,4400176.441383791,13S
11/20/2025,15:30:50.8,55850.8,39.75128516,-105.2216032,50219.149680822455,481015.5589871203,4400176.374665305,13S
11/20/2025,15:30:50.9,55850.9,39.75128457,-105.2216026,50210.4222801705,481015.61022638925,4400176.309056675,13S
11/20/2025,15:30:51.0,55851.0,39.75128397,-105.221602,50209.32832542798,481015.66146291414,4400176.242338189,13S
11/20/2025,15:30:51.1,55851.1,39.75128331,-105.2216011,50209.49187939153,481015.73838358547,4400176.168897004,13S
11/20/2025,15:30:51.2,55851.2,39.75128264,-105.2216001,50209.04305561074,481015.82386837935,4400176.094324777,13S
11/20/2025,15:30:51.3,55851.3,39.75128198,-105.2215992,50206.76515646174,481015.90078905155,4400176.020883593,13S
11/20/2025,15:30:51.4,55851.4,39.75128131,-105.2215982,50203.581963870005,481015.98627385084,4400175.946311368,13S
11/20/2025,15:30:51.5,55851.5,39.75128065,-105.2215973,50197.37456047396,481016.0631945239,4400175.872870185,13S
11/20/2025,15:30:51.6,55851.6,39.75127999,-105.2215963,50192.59544369114,481016.14868207346,4400175.799407817,13S
11/20/2025,15:30:51.7,55851.7,39.75127932,-105.2215954,50187.7651386594,481016.2256000047,4400175.724856785,13S
11/20/2025,15:30:51.8,55851.8,39.75127866,-105.2215944,50184.8331393317,481016.3110875553,4400175.651394416,13S
11/20/2025,15:30:51.9,55851.9,39.75127799,-105.2215935,50185.66518672103,481016.3880054918,4400175.576843382,13S
11/20/2025,15:30:52.0,55852.0,39.75127733,-105.2215925,50186.08800897568,481016.4734930434,4400175.5033810185,13S
11/20/2025,15:30:52.1,55852.1,39.75127657,-105.2215917,50184.38632756224,481016.5418194087,4400175.418862469,13S
11/20/2025,15:30:52.2,55852.2,39.7512758,-105.2215908,50181.73977073538,481016.61870990193,4400175.333212877,13S
11/20/2025,15:30:52.3,55852.3,39.75127504,-105.22159,50178.12646685407,481016.6870362682,4400175.2486943295,13S
11/20/2025,15:30:52.4,55852.4,39.75127428,-105.2215892,50174.96221807121,481016.7553626403,4400175.164175781,13S
11/20/2025,15:30:52.5,55852.5,39.75127352,-105.2215883,50174.284791465885,481016.83225588105,4400175.079636049,13S
11/20/2025,15:30:52.6,55852.6,39.75127275,-105.2215875,50177.07750776393,481016.9005795093,4400174.994007647,13S
11/20/2025,15:30:52.7,55852.7,39.75127199,-105.2215866,50182.37853726711,481016.97747275553,4400174.909467914,13S
11/20/2025,15:30:52.8,55852.8,39.75127123,-105.2215858,50189.36990889869,481017.0457991295,4400174.82494937,13S
11/20/2025,15:30:52.9,55852.9,39.75127046,-105.221585,50195.94552973312,481017.1141227625,4400174.73932097,13S
11/20/2025,15:30:53.0,55853.0,39.7512697,-105.2215841,50202.31111453973,481017.1910160137,4400174.654781241,13S
11/20/2025,15:30:53.1,55853.1,39.75126932,-105.2215835,50208.18893403166,481017.2423129467,4400174.6124795955,13S
11/20/2025,15:30:53.2,55853.2,39.75126895,-105.2215828,50210.188871970175,481017.30217949924,4400174.571266621,13S
11/20/2025,15:30:53.3,55853.3,39.75126857,-105.2215822,50210.28397491868,481017.35347643564,4400174.52896498,13S
11/20/2025,15:30:53.4,55853.4,39.75126819,-105.2215815,50207.40436134714,481017.4133402425,4400174.486642151,13S
11/20/2025,15:30:53.5,55853.5,39.75126782,-105.2215809,50202.06404644554,481017.4646399226,4400174.4454503665,13S
11/20/2025,15:30:53.6,55853.6,39.75126744,-105.2215803,50197.76028705388,481017.51593686076,4400174.403148724,13S
11/20/2025,15:30:53.7,55853.7,39.75126706,-105.2215796,50194.09955450132,481017.5758006717,4400174.360825897,13S
11/20/2025,15:30:53.8,55853.8,39.75126668,-105.221579,50190.87851746027,481017.62709760887,4400174.318524255,13S
11/20/2025,15:30:53.9,55853.9,39.75126631,-105.2215783,50187.66692930915,481017.68696416356,4400174.277311286,13S
11/20/2025,15:30:54.0,55854.0,39.75126593,-105.2215777,50184.84324782623,481017.7382611062,4400174.235009645,13S
11/20/2025,15:30:54.1,55854.1,39.75126595,-105.2215776,50183.17621244584,481017.74683346564,4400174.237208171,13S
11/20/2025,15:30:54.2,55854.2,39.75126597,-105.2215775,50182.059997054814,481017.75540582946,4400174.239406698,13S
11/20/2025,15:30:54.3,55854.3,39.75126599,-105.2215774,50181.67238726201,481017.76397819107,4400174.241605224,13S
11/20/2025,15:30:54.4,55854.4,39.75126601,-105.2215773,50181.81502786372,481017.7725505505,4400174.243803752,13S
11/20/2025,15:30:54.5,55854.5,39.75126603,-105.2215772,50181.98148019781,481017.78112291434,4400174.246002276,13S
11/20/2025,15:30:54.6,55854.6,39.75126605,-105.2215771,50182.42975814904,481017.78969527595,4400174.248200804,13S
11/20/2025,15:30:54.7,55854.7,39.75126607,-105.221577,50182.68080438749,481017.7982676375,4400174.250399332,13S
11/20/2025,15:30:54.8,55854.8,39.75126609,-105.2215769,50182.85968061595,481017.8068399991,4400174.252597857,13S
11/20/2025,15:30:54.9,55854.9,39.75126611,-105.2215768,50183.22120241444,481017.8154123607,4400174.254796385,13S
11/20/2025,15:30:55.0,55855.0,39.75126613,-105.2215767,50183.773475621136,481017.8239847223,4400174.25699491,13S
11/20/2025,15:30:55.1,55855.1,39.75126614,-105.2215767,50184.29552052479,481017.8239874669,4400174.258104766,13S
11/20/2025,15:30:55.2,55855.2,39.75126615,-105.2215766,50184.89623984337,481017.83255708386,4400174.259193436,13S
11/20/2025,15:30:55.3,55855.3,39.75126616,-105.2215766,50185.514625091215,481017.8325598285,4400174.2603032915,13S
11/20/2025,15:30:55.4,55855.4,39.75126617,-105.2215766,50186.097067898176,481017.8325625731,4400174.261413149,13S
11/20/2025,15:30:55.5,55855.5,39.75126618,-105.2215765,50186.57432810491,481017.8411321901,4400174.26250182,13S
11/20/2025,15:30:55.6,55855.6,39.75126619,-105.2215765,50186.87651408026,481017.8411349347,4400174.263611675,13S
11/20/2025,15:30:55.7,55855.7,39.7512662,-105.2215764,50187.10933013584,481017.8497045516,4400174.264700347,13S
11/20/2025,15:30:55.8,55855.8,39.75126621,-105.2215764,50187.177336906665,481017.84970729623,4400174.265810202,13S
11/20/2025,15:30:55.9,55855.9,39.75126622,-105.2215764,50187.06766321571,481017.84971004084,4400174.266920058,13S
11/20/2025,15:30:56.0,55856.0,39.75126623,-105.2215763,50187.111138651,481017.85827965784,4400174.2680087285,13S
11/20/2025,15:30:56.1,55856.1,39.75126622,-105.2215763,50187.17961824143,481017.85827691323,4400174.266898872,13S
11/20/2025,15:30:56.2,55856.2,39.7512662,-105.2215763,50187.20404400448,481017.858271424,4400174.264679161,13S
11/20/2025,15:30:56.3,55856.3,39.75126619,-105.2215763,50187.26730021527,481017.8582686794,4400174.263569305,13S
11/20/2025,15:30:56.4,55856.4,39.75126618,-105.2215763,50187.327567681205,481017.8582659348,4400174.2624594495,13S
11/20/2025,15:30:56.5,55856.5,39.75126617,-105.2215763,50187.30806113483,481017.8582631902,4400174.261349592,13S
11/20/2025,15:30:56.6,55856.6,39.75126615,-105.2215763,50187.318740337374,481017.858257701,4400174.259129881,13S
11/20/2025,15:30:56.7,55856.7,39.75126614,-105.2215763,50187.37042327376,481017.8582549564,4400174.258020024,13S
11/20/2025,15:30:56.8,55856.8,39.75126613,-105.2215763,50187.44142248857,481017.85825221176,4400174.256910168,13S
11/20/2025,15:30:56.9,55856.9,39.75126611,-105.2215763,50187.590228751294,481017.85824672255,4400174.254690457,13S
11/20/2025,15:30:57.0,55857.0,39.7512661,-105.2215763,50187.7666617237,481017.85824397794,4400174.253580602,13S
11/20/2025,15:30:57.1,55857.1,39.75126609,-105.2215763,50187.93907253618,481017.85824123333,4400174.252470745,13S
11/20/2025,15:30:57.2,55857.2,39.75126608,-105.2215763,50188.05064775093,481017.8582384887,4400174.2513608895,13S
11/20/2025,15:30:57.3,55857.3,39.75126606,-105.2215763,50188.03002721888,481017.8582329995,4400174.249141176,13S
11/20/2025,15:30:57.4,55857.4,39.75126605,-105.2215763,50188.03283707095,481017.8582302549,4400174.248031321,13S
11/20/2025,15:30:57.5,55857.5,39.75126604,-105.2215763,50187.90916023871,481017.8582275103,4400174.246921465,13S
11/20/2025,15:30:57.6,55857.6,39.75126603,-105.2215764,50187.99902374605,481017.8496578933,4400174.245832793,13S
11/20/2025,15:30:57.7,55857.7,39.75126602,-105.2215764,50187.88207786495,481017.8496551487,4400174.244722938,13S
11/20/2025,15:30:57.8,55857.8,39.751266,-105.2215764,50188.22358107442,481017.8496496595,4400174.242503227,13S
11/20/2025,15:30:57.9,55857.9,39.75126599,-105.2215764,50187.7962944122,481017.84964691487,4400174.24139337,13S
11/20/2025,15:30:58.0,55858.0,39.75126598,-105.2215764,50189.87704933168,481017.84964417026,4400174.240283514,13S
